,Unnamed: 0.1,Unnamed: 0,title,vote_average,genres
3146,3146,3146,El Mariachi,6.6,Action
3147,3147,3147,Stop! Or My Mom Will Shoot,4.6,Action
3148,3148,3148,Forever Young,6.0,Adventure
3149,3149,3149,The Cutting Edge,6.6,Comedy
3150,3150,3150,Of Mice and Men,7.1,Drama
3151,3151,3151,Bad Lieutenant,6.9,Crime
3152,3152,3152,Scream 3,5.7,Horror
3153,3153,3153,Single White Female,6.0,Thriller
3154,3154,3154,The Boondock Saints,7.2,Action
3155,3155,3155,Gun Shy,5.4,Action
3156,3156,3156,Beloved/Friend,6.1,Drama
3157,3157,3157,Gendernauts: A Journey Through Shifting Identities,10.0,Documentary
3158,3158,3158,Knockout,0.0,Drama
3159,3159,3159,The Baby,6.1,Horror
3160,3160,3160,The Brandon Teena Story,7.3,Documentary
3161,3161,3161,Different for Girls,5.2,Comedy
3162,3162,3162,Minnie and Moskowitz,6.4,Drama
3163,3163,3163,They Might Be Giants,7.3,Comedy
3164,3164,3164,The Beach,6.3,Drama
3165,3165,3165,Snow Day,4.8,Comedy
3166,3166,3166,The Tigger Movie,6.3,Animation
3167,3167,3167,Cotton Mary,5.3,Drama
3168,3168,3168,Not One Less,7.5,Drama
3169,3169,3169,Soft Toilet Seats,0.0,Comedy
3170,3170,3170,Trois,4.5,Drama
3171,3171,3171,The Big Combo,7.2,Drama
3172,3172,3172,Conceiving Ada,0.0,Science Fiction
3173,3173,3173,Eaten Alive,4.9,Horror
3174,3174,3174,Raining Stones,5.7,Comedy
3175,3175,3175,"To Sir, with Love",7.6,Drama
3176,3176,3176,With Byrd at the South Pole,7.5,Documentary
3177,3177,3177,Boiler Room,6.5,Crime
3178,3178,3178,Hanging Up,5.0,Comedy
3179,3179,3179,Pitch Black,6.7,Thriller
3180,3180,3180,The Whole Nine Yards,6.3,Comedy
3181,3181,3181,Beautiful People,6.0,War
3182,3182,3182,Black Tar Heroin: The Dark End of the Street,7.1,Documentary
3183,3183,3183,Blue Collar,7.2,Drama
3184,3184,3184,Bluebeard,5.6,Mystery
3185,3185,3185,The Circus,8.0,Comedy
3186,3186,3186,City Lights,8.2,Comedy
3187,3187,3187,The Flamingo Kid,6.0,Comedy
3188,3188,3188,A Dog's Life,7.1,Comedy
3189,3189,3189,The Kid,8.0,Comedy
3190,3190,3190,The Man from Laramie,6.8,Western
3191,3191,3191,The Wild McCullochs,0.0,Romance
3192,3192,3192,Class Reunion,3.4,Comedy
3193,3193,3193,The Big Trees,5.2,Romance
3194,3194,3194,Happy Go Lovely,5.0,Music
3195,3195,3195,Reindeer Games,5.3,Thriller
3196,3196,3196,Wonder Boys,6.9,Comedy
3197,3197,3197,Deterrence,6.1,Action
3198,3198,3198,Judy Berlin,4.8,Comedy
3199,3199,3199,Mifune,6.8,Romance
3200,3200,3200,The Waiting Game,0.0,Comedy
3201,3201,3201,3 Strikes,5.9,Action
3202,3202,3202,Chain of Fools,5.9,Action
3203,3203,3203,Drowning Mona,5.4,Comedy
3204,3204,3204,The Next Best Thing,4.3,Comedy
3205,3205,3205,What Planet Are You From?,5.4,Comedy
3206,3206,3206,Beyond the Mat,7.8,Documentary
3207,3207,3207,Ghost Dog: The Way of the Samurai,7.2,Crime
3208,3208,3208,The Year My Voice Broke,7.3,Drama
3209,3209,3209,Splendor in the Grass,7.1,Drama
3210,3210,3210,My Tutor,5.8,Comedy
3211,3211,3211,The Legend of Lobo,0.0,Family
3212,3212,3212,The Killing of Sister George,6.2,Comedy
3213,3213,3213,Key Largo,7.6,Crime
3214,3214,3214,Jail Bait,3.5,Action
3215,3215,3215,It Happened Here,5.3,War
3216,3216,3216,I'll Never Forget What's'isname,7.0,Comedy
3217,3217,3217,For All Mankind,8.3,Documentary
3218,3218,3218,Cross of Iron,6.6,Drama
3219,3219,3219,Bride of the Monster,4.2,Horror
3220,3220,3220,Born Yesterday,6.6,Comedy
3221,3221,3221,Birdy,6.9,Drama
3222,3222,3222,And God Created Woman,3.8,Comedy
3223,3223,3223,Blood Feast,5.3,Horror
3224,3224,3224,"Charlie, the Lonesome Cougar",4.9,Adventure
3225,3225,3225,Color Me Blood Red,5.0,Horror
3226,3226,3226,Never Cry Wolf,6.9,Action
3227,3227,3227,The Night Visitor,7.3,Crime
3228,3228,3228,The Perils of Pauline,8.0,Comedy
3229,3229,3229,A Raisin in the Sun,7.1,Romance
3230,3230,3230,Two Thousand Maniacs!,6.2,Horror
3231,3231,3231,Brown's Requiem,6.0,Drama
3232,3232,3232,The Closer You Get,4.5,Comedy
3233,3233,3233,Mission to Mars,5.7,Science Fiction
3234,3234,3234,The Ninth Gate,6.3,Horror
3235,3235,3235,Condo Painting,0.0,Documentary
3236,3236,3236,East/West,7.5,Drama
3237,3237,3237,Defending Your Life,6.5,Fantasy
3238,3238,3238,Breaking Away,7.4,Drama
3239,3239,3239,Hoosiers,7.1,Drama
3240,3240,3240,Bull Durham,6.6,Comedy
3241,3241,3241,Dog Day Afternoon,7.6,Crime
3242,3242,3242,American Graffiti,6.9,Comedy
3243,3243,3243,The Asphalt Jungle,7.5,Action
3244,3244,3244,The Searchers,7.7,Western
3245,3245,3245,The Devil's Brigade,6.4,War
3246,3246,3246,The Big Country,7.8,Drama
3247,3247,3247,Any Number Can Win,6.9,Romance
3248,3248,3248,Betrayed,5.6,Action
3249,3249,3249,Bound for Glory,7.0,Music
3250,3250,3250,The Bridge at Remagen,6.2,Action
3251,3251,3251,Buck and the Preacher,5.0,Action
3252,3252,3252,Daughters of the Dust,6.8,Drama
3253,3253,3253,Destination Moon,6.1,Science Fiction
3254,3254,3254,The Fantastic Night,5.7,Sin Dato
3255,3255,3255,Hangmen Also Die!,6.8,Drama
3256,3256,3256,The Ogre,6.4,Drama
3257,3257,3257,On the Beach,6.7,Science Fiction
3258,3258,3258,Railroaded!,6.6,Drama
3259,3259,3259,Slaves to the Underground,5.0,Comedy
3260,3260,3260,Song of Freedom,0.0,Sin Dato
3261,3261,3261,Big Fella,8.0,Sin Dato
3262,3262,3262,The Taking of Pelham One Two Three,7.6,Action
3263,3263,3263,Volunteers,5.6,Comedy
3264,3264,3264,JFK,7.5,Drama
3265,3265,3265,Who's Harry Crumb?,5.5,Comedy
3266,3266,3266,Harry and the Hendersons,5.6,Comedy
3267,3267,3267,Let's Get Harry,4.7,Action
3268,3268,3268,Shanghai Surprise,2.9,Adventure
3269,3269,3269,Who's That Girl,5.2,Comedy
3270,3270,3270,She-Devil,5.4,Comedy
3271,3271,3271,Date With an Angel,5.6,Comedy
3272,3272,3272,Blind Date,5.6,Comedy
3273,3273,3273,Nadine,5.5,Action
3274,3274,3274,The Muppet Movie,7.0,Adventure
3275,3275,3275,The Great Muppet Caper,6.9,Crime
3276,3276,3276,The Muppets Take Manhattan,6.5,Romance
3277,3277,3277,Sesame Street Presents Follow That Bird,6.5,Adventure
3278,3278,3278,We're Back! A Dinosaur's Story,5.8,Animation
3279,3279,3279,Baby: Secret of the Lost Legend,5.3,Adventure
3280,3280,3280,Turtle Diary,8.3,Romance
3281,3281,3281,Raise the Titanic,5.2,Action
3282,3282,3282,Titanic,6.2,Drama
3283,3283,3283,A Night to Remember,7.5,Drama
3284,3284,3284,Captain Horatio Hornblower R.N.,6.5,War
3285,3285,3285,The Carriers Are Waiting,7.3,Drama
3286,3286,3286,Erin Brockovich,7.1,Drama
3287,3287,3287,Final Destination,6.4,Horror
3288,3288,3288,Soft Fruit,0.0,Sin Dato
3289,3289,3289,Babymother,3.0,Drama
3290,3290,3290,The Bear,6.9,Adventure
3291,3291,3291,Impact,5.8,Drama
3292,3292,3292,Love Is a Many-Splendored Thing,5.8,Drama
3293,3293,3293,Mirror,7.8,Drama
3294,3294,3294,The Crimson Pirate,6.9,Action
3295,3295,3295,Thelma & Louise,7.2,Drama
3296,3296,3296,Something For Everyone,7.1,Sin Dato
3297,3297,3297,...And Justice for All,7.1,Crime
3298,3298,3298,Animal House,7.0,Comedy
3299,3299,3299,She's Gotta Have It,6.2,Comedy
3300,3300,3300,School Daze,6.1,Comedy
3301,3301,3301,Do the Right Thing,7.6,Drama
3302,3302,3302,Mo' Better Blues,6.3,Drama
3303,3303,3303,Jungle Fever,6.0,Drama
3304,3304,3304,Coogan's Bluff,6.2,Action
3305,3305,3305,The Champ,6.7,Drama
3306,3306,3306,Creature Comforts,7.3,Animation
3307,3307,3307,Death Wish,7.0,Action
3308,3308,3308,Death Wish 2,6.1,Action
3309,3309,3309,Death Wish 3,6.1,Action
3310,3310,3310,Death Wish 4: The Crackdown,5.6,Thriller
3311,3311,3311,Death Wish 5: The Face of Death,5.0,Action
3312,3312,3312,Double Indemnity,8.0,Drama
3313,3313,3313,Dying Young,5.8,Drama
3314,3314,3314,Cool as Ice,4.7,Drama
3315,3315,3315,Teenage Mutant Ninja Turtles,6.5,Science Fiction
3316,3316,3316,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,Science Fiction
3317,3317,3317,Teenage Mutant Ninja Turtles III,5.1,Action
3318,3318,3318,Red Dawn,6.4,Action
3319,3319,3319,Band of the Hand,6.9,Action
3320,3320,3320,Born American,3.6,Drama
3321,3321,3321,Bloodsport,6.6,Action
3322,3322,3322,Eyes of Laura Mars,5.7,Drama
3323,3323,3323,Funny Bones,6.8,Comedy
3324,3324,3324,The Good Earth,5.7,Drama
3325,3325,3325,"Good Morning, Vietnam",7.1,Comedy
3326,3326,3326,The Good Mother,4.7,Drama
3327,3327,3327,Grumpy Old Men,6.5,Comedy
3328,3328,3328,Guess Who's Coming to Dinner,7.6,Comedy
3329,3329,3329,Romeo Must Die,6.0,Action
3330,3330,3330,Here On Earth,5.4,Romance
3331,3331,3331,Whatever It Takes,5.1,Drama
3332,3332,3332,Buddy Boy,6.0,Drama
3333,3333,3333,The Color of Paradise,7.1,Drama
3334,3334,3334,Waking the Dead,6.5,Drama
3335,3335,3335,Blood and Sand,3.3,Drama
3336,3336,3336,Gothic,5.8,Drama
3337,3337,3337,Hillbillys in a Haunted House,1.5,Comedy
3338,3338,3338,Lord of the Flies,6.6,Thriller
3339,3339,3339,Modern Times,8.1,Drama
3340,3340,3340,National Lampoon's Last Resort,4.6,Comedy
3341,3341,3341,Solar Crisis,4.4,Adventure
3342,3342,3342,That's Life!,4.7,Comedy
3343,3343,3343,Heart and Souls,6.6,Fantasy
3344,3344,3344,Hud,7.4,Action
3345,3345,3345,The Hustler,7.6,Drama
3346,3346,3346,Inherit the Wind,7.6,Drama
3347,3347,3347,Dersu Uzala,8.0,Action
3348,3348,3348,Close Encounters of the Third Kind,7.2,Science Fiction
3349,3349,3349,The City of the Dead,6.5,Mystery
3350,3350,3350,Jonah Who Will Be 25 in the Year 2000,8.0,Sin Dato
3351,3351,3351,Retroactive,6.0,Science Fiction
3352,3352,3352,A Place in the Sun,6.9,Drama
3353,3353,3353,Jacob's Ladder,7.3,Drama
3354,3354,3354,Empire Records,6.6,Comedy
3355,3355,3355,La Bamba,6.8,Drama
3356,3356,3356,Ladyhawke,6.8,Adventure
3357,3357,3357,Lucas,6.4,Comedy
3358,3358,3358,High Fidelity,7.0,Comedy
3359,3359,3359,The Road to El Dorado,7.0,Adventure
3360,3360,3360,The Skulls,5.7,Crime
3361,3361,3361,Autopsy,7.3,Horror
3362,3362,3362,Devil Girl from Mars,4.0,Science Fiction
3363,3363,3363,El Dorado,7.2,Western
3364,3364,3364,The Hideous Sun Demon,5.7,Horror
3365,3365,3365,Hook,6.7,Adventure
3366,3366,3366,Horror Express,6.2,Horror
3367,3367,3367,My Chauffeur,6.2,Comedy
3368,3368,3368,The Son of the Sheik,4.7,Adventure
3369,3369,3369,Torso,6.2,Horror
3370,3370,3370,True Grit,7.3,Western
3371,3371,3371,Roadside Prophets,6.8,Action
3372,3372,3372,Madame Sousatzka,5.4,Drama
3373,3373,3373,Max Dugan Returns,6.3,Comedy
3374,3374,3374,Midnight Express,7.6,Drama
3375,3375,3375,Misery,7.6,Drama
3376,3376,3376,Mr. Saturday Night,5.2,Drama
3377,3377,3377,Murphy's Romance,5.7,Comedy
3378,3378,3378,My Life,6.2,Drama
3379,3379,3379,Solaris,7.7,Drama
3380,3380,3380,Network,7.8,Drama
3381,3381,3381,No Way Out,6.9,Action
3382,3382,3382,North Dallas Forty,6.2,Comedy
3383,3383,3383,The Odd Couple,7.5,Comedy
3384,3384,3384,The Outlaw Josey Wales,7.4,Drama
3385,3385,3385,Black and White,4.6,Drama
3386,3386,3386,Frequency,7.0,Crime
3387,3387,3387,Ready to Rumble,4.7,Action
3388,3388,3388,Return to Me,6.1,Romance
3389,3389,3389,Rules of Engagement,6.0,Action
3390,3390,3390,Joe Gould's Secret,6.8,Drama
3391,3391,3391,Me Myself I,5.9,Comedy
3392,3392,3392,"Bell, Book and Candle",6.4,Fantasy
3393,3393,3393,The Bells,7.0,Drama
3394,3394,3394,The End of Violence,5.1,Drama
3395,3395,3395,Force 10 from Navarone,6.4,Action
3396,3396,3396,How to Stuff a Wild Bikini,6.6,Comedy
3397,3397,3397,Mystery Train,7.0,Crime
3398,3398,3398,Sacco & Vanzetti,6.8,Crime
3399,3399,3399,Taffin,6.4,Action
3400,3400,3400,Arthur,6.5,Comedy
3401,3401,3401,Bachelor Party,5.8,Comedy
3402,3402,3402,Parenthood,6.4,Comedy
3403,3403,3403,Predator,7.3,Science Fiction
3404,3404,3404,The Prince of Tides,5.9,Drama
3405,3405,3405,The Postman Always Rings Twice,6.4,Romance
3406,3406,3406,Smoking / No Smoking,6.6,Drama
3407,3407,3407,All the Vermeers in New York,0.0,Comedy
3408,3408,3408,An Actor's Revenge,6.6,Drama
3409,3409,3409,28 Days,6.0,Comedy
3410,3410,3410,American Psycho,7.3,Thriller
3411,3411,3411,Keeping the Faith,5.9,Comedy
3412,3412,3412,Where the Money is,5.5,Comedy
3413,3413,3413,East Is East,6.5,Comedy
3414,3414,3414,The Filth and the Fury,7.3,Documentary
3415,3415,3415,Passion of Mind,5.8,Drama
3416,3416,3416,Third World Cop,0.0,Action
3417,3417,3417,Coming Apart,6.0,Drama
3418,3418,3418,Diner,6.9,Comedy
3419,3419,3419,Shakes the Clown,5.5,Action
3420,3420,3420,Cabaret,7.4,Drama
3421,3421,3421,What Ever Happened to Baby Jane?,7.9,Drama
3422,3422,3422,Prick Up Your Ears,6.1,Drama
3423,3423,3423,Auntie Mame,6.4,Comedy
3424,3424,3424,Guys and Dolls,6.9,Comedy
3425,3425,3425,The Hunger,6.4,Horror
3426,3426,3426,Marathon Man,7.2,Thriller
3427,3427,3427,Caddyshack,6.7,Comedy
3428,3428,3428,Gossip,5.6,Drama
3429,3429,3429,Love & Basketball,7.5,Action
3430,3430,3430,U-571,6.1,Action
3431,3431,3431,The Virgin Suicides,7.1,Drama
3432,3432,3432,Jennifer Eight,5.8,Crime
3433,3433,3433,The Law,6.8,Drama
3434,3434,3434,Limelight,8.0,Comedy
3435,3435,3435,Empire of Passion,6.7,Drama
3436,3436,3436,Stacy's Knights,0.0,Drama
3437,3437,3437,Committed,4.4,Comedy
3438,3438,3438,The Crow: Salvation,4.9,Action
3439,3439,3439,The Flintstones in Viva Rock Vegas,4.4,Science Fiction
3440,3440,3440,Where the Heart Is,6.9,Comedy
3441,3441,3441,The Big Kahuna,6.8,Comedy
3442,3442,3442,Bossa Nova,6.1,Comedy
3443,3443,3443,Smiling Fish & Goat On Fire,7.0,Comedy
3444,3444,3444,The Idiots,6.7,Drama
3445,3445,3445,The Last September,8.0,Drama
3446,3446,3446,Timecode,5.9,Drama
3447,3447,3447,Carnosaur,3.9,Horror
3448,3448,3448,Carnosaur 2,4.8,Horror
3449,3449,3449,Carnosaur 3: Primal Species,5.0,Action
3450,3450,3450,Defying Gravity,4.8,Drama
3451,3451,3451,The Hidden,6.7,Action
3452,3452,3452,Two Moon Junction,5.0,Drama
3453,3453,3453,Gladiator,7.9,Action
3454,3454,3454,I Dreamed of Africa,5.3,Romance
3455,3455,3455,Up at the Villa,6.2,Drama
3456,3456,3456,Human Traffic,6.8,Comedy
3457,3457,3457,Black Tights,5.0,Sin Dato
3458,3458,3458,Breathless,5.6,Action
3459,3459,3459,The Great Locomotive Chase,5.2,Action
3460,3460,3460,The Idolmaker,6.5,Drama
3461,3461,3461,Inferno,6.6,Horror
3462,3462,3462,The King of Marvin Gardens,6.3,Drama
3463,3463,3463,"The Nibelungs, Tale 1: Siegfried",6.3,Drama
3464,3464,3464,The Lords of Flatbush,5.7,Drama
3465,3465,3465,Mr. Mom,6.5,Comedy
3466,3466,3466,Time Masters,7.4,Animation
3467,3467,3467,Battlefield Earth,3.0,Action
3468,3468,3468,Center Stage,6.8,Drama
3469,3469,3469,Held Up,4.9,Comedy
3470,3470,3470,Screwed,4.9,Action
3471,3471,3471,Whipped,3.1,Comedy
3472,3472,3472,Hamlet,6.0,Drama
3473,3473,3473,Anchors Aweigh,6.3,Comedy
3474,3474,3474,Blue Hawaii,5.2,Comedy
3475,3475,3475,The Castaway Cowboy,6.1,Adventure
3476,3476,3476,G.I. Blues,6.3,Comedy
3477,3477,3477,The Gay Deceivers,5.0,Comedy
3478,3478,3478,Gypsy,6.5,Comedy
3479,3479,3479,King Creole,6.5,Drama
3480,3480,3480,On the Town,6.9,Comedy
3481,3481,3481,One Little Indian,6.9,Family
3482,3482,3482,Pee-wee's Big Adventure,6.6,Adventure
3483,3483,3483,Regret to Inform,8.0,Documentary
3484,3484,3484,Roustabout,5.8,Drama
3485,3485,3485,Saludos Amigos,5.8,Animation
3486,3486,3486,The Slipper and the Rose,6.8,Adventure
3487,3487,3487,Things Change,6.4,Drama
3488,3488,3488,Honeymoon in Vegas,5.5,Action
3489,3489,3489,Dinosaur,6.2,Animation
3490,3490,3490,Loser,5.0,Drama
3491,3491,3491,Road Trip,5.9,Comedy
3492,3492,3492,Small Time Crooks,6.4,Action
3493,3493,3493,The Hollywood Knights,6.4,Comedy
3494,3494,3494,The Myth Of Fingerprints,3.4,Drama
3495,3495,3495,Possession,6.9,Drama
3496,3496,3496,The Twelve Chairs,6.7,Comedy
3497,3497,3497,Mission: Impossible II,5.9,Adventure
3498,3498,3498,Shanghai Noon,6.2,Adventure
3499,3499,3499,Better Living Through Circuitry,4.0,Documentary
3500,3500,3500,8 ½ Women,6.3,Drama
3501,3501,3501,Carnival of Souls,6.7,Horror
3502,3502,3502,Flying Tigers,6.1,Action
3503,3503,3503,The Gold Rush,7.7,Adventure
3504,3504,3504,Lisa and the Devil,6.2,Fantasy
3505,3505,3505,It's in the Water,6.3,Romance
3506,3506,3506,Monsieur Verdoux,7.9,Comedy
3507,3507,3507,On Her Majesty's Secret Service,6.5,Adventure
3508,3508,3508,Seven Days in May,6.9,Drama
3509,3509,3509,The Spy Who Loved Me,6.6,Adventure
3510,3510,3510,Those Who Love Me Can Take the Train,4.5,Romance
3511,3511,3511,Vagabond,7.2,Drama
3512,3512,3512,Moonraker,5.9,Action
3513,3513,3513,The Man with the Golden Gun,6.4,Adventure
3514,3514,3514,A King in New York,7.1,Comedy
3515,3515,3515,A Woman of Paris,7.1,Drama
3516,3516,3516,In Old California,4.4,Action
3517,3517,3517,The Fighting Seabees,6.4,Action
3518,3518,3518,Dark Command,5.7,Drama
3519,3519,3519,Cléo from 5 to 7,7.7,Comedy
3520,3520,3520,Big Momma's House,5.6,Crime
3521,3521,3521,Running Free,3.0,Family
3522,3522,3522,The Abominable Snowman,6.4,Adventure
3523,3523,3523,American Gigolo,5.9,Thriller
3524,3524,3524,Anguish,6.6,Crime
3525,3525,3525,The Blood Spattered Bride,6.0,Horror
3526,3526,3526,City of the Living Dead,5.9,Horror
3527,3527,3527,The Endless Summer,7.8,Documentary
3528,3528,3528,The Guns of Navarone,7.3,Action
3529,3529,3529,La Grande Bouffe,6.9,Drama
3530,3530,3530,Lured,6.0,Drama
3531,3531,3531,Pandora and the Flying Dutchman,6.5,Fantasy
3532,3532,3532,Quatermass and the Pit,6.2,Horror
3533,3533,3533,Quatermass II,6.2,Horror
3534,3534,3534,Puppet Master,5.5,Horror
3535,3535,3535,Puppet Master II,5.8,Horror
3536,3536,3536,Puppet Master III Toulon's Revenge,6.0,Horror
3537,3537,3537,Puppet Master 4,4.9,Horror
3538,3538,3538,Puppet Master 5: The Final Chapter,4.2,Horror
3539,3539,3539,Curse of the Puppet Master,3.6,Horror
3540,3540,3540,Retro Puppet Master,2.5,Horror
3541,3541,3541,Rent-a-Cop,4.6,Comedy
3542,3542,3542,Romeo and Juliet,7.3,Drama
3543,3543,3543,Stay Tuned,6.0,Comedy
3544,3544,3544,The Story of G.I. Joe,4.8,Drama
3545,3545,3545,Blazing Saddles,7.2,Western
3546,3546,3546,Benji,6.1,Adventure
3547,3547,3547,Benji the Hunted,6.4,Action
3548,3548,3548,For the Love of Benji,5.6,Family
3549,3549,3549,White Christmas,6.9,Comedy
3550,3550,3550,Eraserhead,7.5,Drama
3551,3551,3551,Baraka,8.0,Documentary
3552,3552,3552,The Man with the Golden Arm,6.9,Crime
3553,3553,3553,The Decline of Western Civilization,7.5,Documentary
3554,3554,3554,The Decline of Western Civilization Part II: The Metal Years,6.8,Documentary
3555,3555,3555,For a Few Dollars More,7.8,Western
3556,3556,3556,Magnum Force,7.1,Action
3557,3557,3557,Blood Simple,7.3,Crime
3558,3558,3558,The Fabulous Baker Boys,6.5,Music
3559,3559,3559,Prizzi's Honor,6.5,Romance
3560,3560,3560,Flatliners,6.3,Drama
3561,3561,3561,Gandahar,7.4,Animation
3562,3562,3562,Porky's,6.1,Comedy
3563,3563,3563,Porky's II: The Next Day,5.2,Comedy
3564,3564,3564,Porky's 3: Revenge,5.0,Comedy
3565,3565,3565,Private School,5.0,Comedy
3566,3566,3566,Class of Nuke 'Em High,5.7,Horror
3567,3567,3567,The Toxic Avenger,6.3,Science Fiction
3568,3568,3568,The Toxic Avenger Part II,5.3,Comedy
3569,3569,3569,The Toxic Avenger Part III: The Last Temptation of Toxie,5.0,Comedy
3570,3570,3570,Night of the Creeps,6.6,Comedy
3571,3571,3571,Predator 2,6.0,Science Fiction
3572,3572,3572,The Running Man,6.4,Action
3573,3573,3573,Starman,6.6,Action
3574,3574,3574,The Brother from Another Planet,6.6,Comedy
3575,3575,3575,Alien Nation,5.9,Crime
3576,3576,3576,Mad Max,6.6,Adventure
3577,3577,3577,Mad Max 2: The Road Warrior,7.3,Adventure
3578,3578,3578,Mad Max Beyond Thunderdome,5.9,Action
3579,3579,3579,Bird on a Wire,5.9,Action
3580,3580,3580,Angel Heart,7.0,Horror
3581,3581,3581,Nine 1/2 Weeks,5.8,Drama
3582,3582,3582,Firestarter,5.9,Fantasy
3583,3583,3583,Sleepwalkers,4.8,Fantasy
3584,3584,3584,Action Jackson,4.9,Action
3585,3585,3585,Sarafina!,5.6,Drama
3586,3586,3586,Soapdish,6.0,Comedy
3587,3587,3587,The Long Walk Home,6.4,Drama
3588,3588,3588,Clara's Heart,4.4,Drama
3589,3589,3589,Burglar,5.0,Crime
3590,3590,3590,Fatal Beauty,5.3,Adventure
3591,3591,3591,Gone in Sixty Seconds,6.1,Action
3592,3592,3592,American Pimp,6.4,Documentary
3593,3593,3593,Love's Labour's Lost,5.4,Comedy
3594,3594,3594,Sunshine,6.1,Drama
3595,3595,3595,Trixie,4.0,Action
3596,3596,3596,American Virgin,5.2,Comedy
3597,3597,3597,Hamlet,6.7,Drama
3598,3598,3598,Coming Home,6.9,Drama
3599,3599,3599,American Pop,7.2,Animation
3600,3600,3600,Assault on Precinct 13,7.1,Action
3601,3601,3601,Near Dark,6.8,Drama
3602,3602,3602,One False Move,6.7,Crime
3603,3603,3603,Shaft,6.5,Adventure
3604,3604,3604,The Conversation,7.5,Crime
3605,3605,3605,Cutter's Way,6.3,Drama
3606,3606,3606,The Fury,6.2,Horror
3607,3607,3607,The Paper Chase,6.7,Comedy
3608,3608,3608,Prince of the City,7.3,Drama
3609,3609,3609,Serpico,7.5,Crime
3610,3610,3610,Ace in the Hole,7.9,Drama
3611,3611,3611,Lonely Are the Brave,7.5,Drama
3612,3612,3612,The Sugarland Express,6.4,Crime
3613,3613,3613,Trouble in Paradise,7.3,Comedy
3614,3614,3614,Big Trouble in Little China,7.1,Action
3615,3615,3615,Badlands,7.5,Crime
3616,3616,3616,Battleship Potemkin,7.6,Drama
3617,3617,3617,Boys and Girls,5.4,Comedy
3618,3618,3618,Shaft,5.5,Action
3619,3619,3619,Titan A.E.,6.3,Animation
3620,3620,3620,Butterfly,7.2,Drama
3621,3621,3621,Jesus' Son,6.7,Comedy
3622,3622,3622,The Match,5.8,Comedy
3623,3623,3623,Time Regained,7.3,Drama
3624,3624,3624,Chicken Run,6.5,Animation
3625,3625,3625,"Me, Myself & Irene",6.1,Comedy
3626,3626,3626,The Patriot,6.8,Drama
3627,3627,3627,The Adventures of Rocky & Bullwinkle,3.9,Action
3628,3628,3628,The Perfect Storm,6.2,Drama
3629,3629,3629,The Golden Bowl,6.5,Romance
3630,3630,3630,Asylum,5.9,Horror
3631,3631,3631,Communion,5.0,Drama
3632,3632,3632,Fun & Fancy Free,6.2,Animation
3633,3633,3633,The Kentucky Fried Movie,6.4,Comedy
3634,3634,3634,Bound by Honor,7.7,Action
3635,3635,3635,Daughter of Dr. Jekyll,5.5,Fantasy
3636,3636,3636,F/X,6.4,Crime
3637,3637,3637,F/X2,5.8,Adventure
3638,3638,3638,The Hot Spot,6.4,Drama
3639,3639,3639,Missing in Action,5.2,Action
3640,3640,3640,Missing in Action 2: The Beginning,5.0,Action
3641,3641,3641,Braddock: Missing in Action III,4.8,Action
3642,3642,3642,Thunderbolt and Lightfoot,6.6,Action
3643,3643,3643,Dreamscape,6.0,Adventure
3644,3644,3644,The Golden Voyage of Sinbad,6.4,Action
3645,3645,3645,Hatchet for the Honeymoon,7.0,Horror
3646,3646,3646,House Party,6.1,Comedy
3647,3647,3647,House Party 2,4.7,Comedy
3648,3648,3648,Make Mine Music,5.2,Animation
3649,3649,3649,Melody Time,6.3,Music
3650,3650,3650,Nekromantik,5.4,Drama
3651,3651,3651,On Our Merry Way,6.0,Romance
3652,3652,3652,Project Moon Base,2.5,Science Fiction
3653,3653,3653,Rocketship X-M,5.1,Science Fiction
3654,3654,3654,Shaft in Africa,5.4,Adventure
